Name,Votes,No,Streams,Tails,Plumes,Shells,Disturbed,Spiral,Curiosities,Majority feature,Score,STRRINGS,RA,DEC
NGC4699,"{Shells: 1, Streams: 3, No: 3, Disturbed: 1}",3,3,0,0,1,1,0,0,Streams,0.37,,192.2592055923895,-8.664432813966735
NGC4736_GROUP,"{Shells: 1, Streams: 3, No: 2, Spiral: 1, Curiosities: 1}",2,3,0,0,1,0,1,1,Streams,0.38,,192.7210657688389,41.1201265940668
NGC4747,"{Tails: 3, Streams: 4, No: 1}",1,4,3,0,0,0,0,0,Streams,0.5,,192.93980068244414,25.774930995747155
NGC4761_GROUP,"{Curiosities: 1, Streams: 1, No: 4, Disturbed: 1, Shells: 1}",4,1,0,0,1,1,0,1,Streams,0.12,,193.2737424494408,-9.204010064527282
NGC4772,"{Tails: 3, Streams: 4, Curiosities: 1}",0,4,3,0,0,0,0,1,Streams,0.5,,193.37149493855262,2.168333919891185
NGC4795_GROUP,"{Disturbed: 1, Streams: 3, No: 2, Shells: 1, Spiral: 1}",2,3,0,0,1,1,1,0,Streams,0.38,,193.76191770223582,8.06554376975836
NGC4808,"{Tails: 2, Streams: 5, No: 1}",1,5,2,0,0,0,0,0,Streams,0.63,,193.95402370353187,4.30428555774461
NGC4809_GROUP,"{Plumes: 1, Streams: 3, No: 4}",4,3,0,1,0,0,0,0,Streams,0.38,,193.71350933376627,2.6531503338179148
NGC4874_GROUP,"{Disturbed: 2, Streams: 2, No: 3, Curiosities: 1}",3,2,0,0,0,2,0,1,Streams,0.25,,194.89882128082454,27.959335446614144
NGC4912,"{Shells: 3, Streams: 5, Tails: 1}",0,5,1,0,3,0,0,0,Streams,0.56,,195.17885582721956,37.31526192290319
NGC4915,"{Disturbed: 2, Streams: 3, No: 2, Shells: 1, Plumes: 1}",2,3,0,1,1,2,0,0,Streams,0.33,,195.3676585811801,-4.546504914745356
NGC4952,"{Streams: 3, No: 3, Shells: 1, Tails: 1}",3,3,1,0,1,0,0,0,Streams,0.37,,196.24328143216033,29.12221042565663
NGC5055_GROUP,"{Streams: 7, No: 2}",2,7,0,0,0,0,0,0,Streams,0.78,*,198.9551076488511,42.03037081113764
NGC5089,"{Tails: 3, Streams: 4, No: 1}",1,4,3,0,0,0,0,0,Streams,0.5,,199.91381328636265,30.256507360461445
NGC5145,"{Tails: 2, Streams: 2, No: 2, Spiral: 2}",2,2,2,0,0,0,2,0,Streams,0.25,,201.3079752373095,43.267250833973314
NGC5183,"{Tails: 2, Streams: 3, Spiral: 3}",0,3,2,0,0,0,3,0,Streams,0.38,,202.52564757930057,-1.7205545091677623
NGC5216,"{Streams: 5, No: 1, Shells: 2, Tails: 1}",1,5,1,0,2,0,0,0,Streams,0.56,,203.0288102715555,62.70065961088079
NGC5263,"{Streams: 2, No: 4, Spiral: 2, Plumes: 1}",4,2,0,1,0,0,2,0,Streams,0.22,*,204.9816288137014,28.400258615705358
NGC5283,"{Shells: 3, Streams: 3, No: 2, Tails: 1}",2,3,1,0,3,0,0,0,Streams,0.34,,205.27410679501267,67.67233310362708
NGC5297_GROUP,"{Spiral: 1, Tails: 1, Streams: 4, No: 1, Disturbed: 1}",1,4,1,0,0,1,1,0,Streams,0.5,,206.5985533769702,43.87224618304099
NGC5318_GROUP,"{Streams: 5, No: 2, Tails: 2}",2,5,2,0,0,0,0,0,Streams,0.56,,207.6500708215556,33.70488375289908
NGC5347,"{Spiral: 1, Streams: 5, No: 1, Tails: 1}",1,5,1,0,0,0,1,0,Streams,0.63,,208.32414812981511,33.49086794695471
NGC5354_GROUP,"{Streams: 3, No: 4, Tails: 1}",4,3,1,0,0,0,0,0,Streams,0.38,,208.361346095711,40.30275578059742
NGC5370,"{No: 4, Streams: 1, Disturbed: 1, Shells: 1, Curiosities: 1}",4,1,0,0,1,1,0,1,Streams,0.12,,208.53905184137645,60.6780406918184
NGC5377,"{Curiosities: 1, Streams: 2, Shells: 1, No: 2, Spiral: 2}",2,2,0,0,1,0,2,1,Streams,0.25,,209.06951226820874,47.23567899722135
NGC5382,"{Streams: 6, No: 2, Tails: 1}",2,6,1,0,0,0,0,0,Streams,0.67,,209.56206745821004,6.258674240516578
NGC5387,"{Streams: 8, No: 1}",1,8,0,0,0,0,0,0,Streams,0.89,*,209.60317765827045,6.070951486282361
NGC5411_GROUP,"{Streams: 5, Disturbed: 1, No: 1, Tails: 1}",1,5,1,0,0,1,0,0,Streams,0.63,,210.49688980406677,8.937698489839015
NGC5414,"{Shells: 3, Streams: 4, No: 1, Disturbed: 1}",1,4,0,0,3,1,0,0,Streams,0.45,,210.51466983089654,9.929377965174531
NGC5417,"{Streams: 7, No: 2}",2,7,0,0,0,0,0,0,Streams,0.78,,210.5543117100791,8.037069583278416
NGC5423_GROUP,"{Streams: 6, No: 3}",3,6,0,0,0,0,0,0,Streams,0.67,,210.70262022452522,9.341360412564345
NGC5427_GROUP,"{No: 1, Tails: 2, Streams: 2, Spiral: 2, Curiosities: 1}",1,2,2,0,0,0,2,1,Streams,0.26,,210.85852747251914,-6.030696196479071
NGC5440,"{No: 2, Spiral: 3, Streams: 3}",2,3,0,0,0,0,3,0,Streams,0.38,,210.75430837782534,34.7579296565645
NGC5472,"{Streams: 4, No: 2, Plumes: 1, Tails: 1}",2,4,1,1,0,0,0,0,Streams,0.5,,211.72917467316807,-5.460496034745921
NGC5504,"{Streams: 5, Tails: 2, Spiral: 1}",0,5,2,0,0,0,1,0,Streams,0.62,,213.06583753752093,15.842054846627065
NGC5506_GROUP,"{Tails: 3, Streams: 5, No: 1}",1,5,3,0,0,0,0,0,Streams,0.56,,213.31184046098468,-3.207545371116071
NGC5513_GROUP,"{Streams: 7, No: 1}",1,7,0,0,0,0,0,0,Streams,0.88,*,213.28597797655365,20.41625844135936
NGC5525,"{Curiosities: 1, Streams: 3, No: 4}",4,3,0,0,0,0,0,1,Streams,0.38,,213.91337315609277,14.282653684988306
NGC5533_GROUP,"{Streams: 6, No: 2, Spiral: 1}",2,6,0,0,0,0,1,0,Streams,0.67,,214.03213227447438,35.343870940264715
NGC5548,"{Tails: 3, Streams: 6}",0,6,3,0,0,0,0,0,Streams,0.67,,214.49811356714068,25.136857213156272
NGC5576_GROUP,"{Tails: 3, Streams: 4, No: 1, Plumes: 1}",1,4,3,1,0,0,0,0,Streams,0.45,,215.26535801548653,3.2709233701141263
NGC5614_GROUP,"{Shells: 1, Streams: 4, No: 1, Tails: 2}",1,4,2,0,1,0,0,0,Streams,0.5,,216.03160030764766,34.85882295586654
NGC5628,"{Plumes: 1, Streams: 4, No: 2, Tails: 2}",2,4,2,1,0,0,0,0,Streams,0.45,,217.10746226597405,17.924329992985932
NGC5635,{Streams: 8},0,8,0,0,0,0,0,0,Streams,1.0,,217.13228110525085,27.409051533017628
NGC5667,"{Curiosities: 1, Streams: 2, No: 3, Disturbed: 1, Tails: 1}",3,2,1,0,0,1,0,1,Streams,0.25,,217.59539471794048,59.47001374466238
NGC5719,"{Streams: 5, No: 2, Tails: 1}",2,5,1,0,0,0,0,0,Streams,0.62,,220.23501136154132,-0.31809664155659356
NGC5729,"{Curiosities: 1, Streams: 2, No: 4, Tails: 1}",4,2,1,0,0,0,0,1,Streams,0.25,,220.52876584214277,-9.009206341030081
NGC5740,"{Spiral: 3, Streams: 4, No: 1}",1,4,0,0,0,0,3,0,Streams,0.5,,221.10187851663616,1.6798912619329416
NGC5750,"{Shells: 1, Streams: 3, No: 2, Disturbed: 1, Spiral: 1}",2,3,0,0,1,1,1,0,Streams,0.38,,221.54633734309047,-0.22314335739150087
NGC5754_GROUP,"{Streams: 7, Tails: 2}",0,7,2,0,0,0,0,0,Streams,0.78,,221.33188145498124,38.7312293030691
NGC5775_GROUP,"{Tails: 2, No: 3, Streams: 2, Spiral: 1}",3,2,2,0,0,0,1,0,Streams,0.25,,223.48960364832948,3.5441915589429542
NGC5797,"{Shells: 3, Streams: 4, No: 1}",1,4,0,0,3,0,0,0,Streams,0.5,,224.10022722062124,49.696148924116734
NGC5806,"{Streams: 6, No: 2, Tails: 1}",2,6,1,0,0,0,0,0,Streams,0.67,,225.00156005576244,1.8913063547079214
NGC5812_GROUP,"{Streams: 6, No: 1, Tails: 2}",1,6,2,0,0,0,0,0,Streams,0.67,,225.23206934987306,-7.457421822685689
NGC5821_GROUP,"{No: 4, Streams: 2, Spiral: 2}",4,2,0,0,0,0,2,0,Streams,0.25,,224.74928189408348,53.92318582324842
NGC5829_GROUP,"{Tails: 1, Streams: 4, No: 1, Spiral: 2}",1,4,1,0,0,0,2,0,Streams,0.5,,225.67500622598874,23.33358506335099
NGC5869,"{Tails: 3, Streams: 3, No: 1, Shells: 2}",1,3,3,0,2,0,0,0,Streams,0.34,,227.45591882221245,0.470103301744833
NGC5899,"{Streams: 7, No: 2}",2,7,0,0,0,0,0,0,Streams,0.78,,228.7632273437778,42.049925398948
NGC5900,"{Disturbed: 2, Streams: 2, No: 2, Tails: 2}",2,2,2,0,0,2,0,0,Streams,0.25,,228.77116618389775,42.209582903034665
NGC5907,"{Streams: 8, No: 1}",1,8,0,0,0,0,0,0,Streams,0.89,*,228.97453539340847,56.329044531182035
NGC5914_GROUP,"{Tails: 2, Streams: 3, No: 1, Plumes: 2}",1,3,2,2,0,0,0,0,Streams,0.38,,229.68263151514165,41.865440331166816
NGC5943,"{Streams: 3, No: 4, Disturbed: 1}",4,3,0,0,0,1,0,0,Streams,0.38,,232.43380814861735,42.77795622976172
NGC5953_GROUP,"{Disturbed: 2, Streams: 4, Plumes: 1, Tails: 1}",0,4,1,1,0,2,0,0,Streams,0.5,,233.6349468192726,15.193736504425562
NGC6020,"{Streams: 5, No: 2, Tails: 2}",2,5,2,0,0,0,0,0,Streams,0.56,,239.2838924565225,22.404567942285283
NGC6154,"{Shells: 2, Tails: 1, Streams: 4, Spiral: 1}",0,4,1,0,2,0,1,0,Streams,0.5,,246.37703985285367,49.84025542723015
NGC6181,"{No: 3, Spiral: 2, Tails: 1, Streams: 2}",3,2,1,0,0,0,2,0,Streams,0.25,,248.08755991974894,19.82574494191282
NGC6187,"{Shells: 1, Streams: 2, No: 2, Plumes: 1, Spiral: 1, Curiosities: 1}",2,2,0,1,1,0,1,1,Streams,0.25,,247.90312519493995,57.70671201408753
NGC6223,"{Curiosities: 1, Tails: 1, No: 4, Disturbed: 1, Streams: 1}",4,1,1,0,0,1,0,1,Streams,0.12,,250.7681994463237,61.5788969540294
NGC6239,"{Tails: 2, Streams: 4, No: 1, Spiral: 1}",1,4,2,0,0,0,1,0,Streams,0.5,,252.52234894276054,42.739517726847254
NGC6267,"{Streams: 3, No: 2, Plumes: 1, Spiral: 1, Tails: 1}",2,3,1,1,0,0,1,0,Streams,0.38,,254.53626222586087,22.98484726882925
NGC6299,"{Shells: 1, Streams: 3, No: 3, Disturbed: 1}",3,3,0,0,1,1,0,0,Streams,0.37,,256.2684256377044,62.45781470660464
NGC6324,"{Plumes: 2, Streams: 2, No: 2, Spiral: 1, Tails: 1}",2,2,1,2,0,0,1,0,Streams,0.25,,256.3557500207295,75.40711438758734
NGC6500_GROUP,"{Plumes: 1, No: 4, Streams: 2, Tails: 1}",4,2,1,1,0,0,0,0,Streams,0.25,,268.9990695202628,18.338272826288787
NGC6667,"{Tails: 2, Streams: 3, No: 1, Disturbed: 2}",1,3,2,0,0,2,0,0,Streams,0.38,,277.66441424559827,67.98698067332339
NGC6759,"{Tails: 1, Streams: 3, Curiosities: 3, Spiral: 1}",0,3,1,0,0,0,1,3,Streams,0.38,,286.7378659622996,50.34779671163276
NGC6764_GROUP,"{Tails: 2, Streams: 3, No: 2, Spiral: 1}",2,3,2,0,0,0,1,0,Streams,0.38,,287.06782629801995,50.932994298479855
NGC6829,"{Shells: 1, Streams: 2, No: 3, Disturbed: 1, Plumes: 1}",3,2,0,1,1,1,0,0,Streams,0.25,,296.7814725972614,59.906990320282794
NGC6831,"{Curiosities: 2, Streams: 3, No: 1, Plumes: 1, Spiral: 1}",1,3,0,1,0,0,1,2,Streams,0.38,,296.98881929885056,59.89252178026372
NGC6850_GROUP,"{Streams: 6, No: 1, Disturbed: 1, Shells: 1}",1,6,0,0,1,1,0,0,Streams,0.67,,300.8755399857425,-54.84495721809099
NGC6862,"{Spiral: 3, Streams: 3, No: 1, Tails: 1}",1,3,1,0,0,0,3,0,Streams,0.38,,302.22871988319235,-56.39211418881101
NGC6962_GROUP,"{Streams: 3, No: 2, Spiral: 3}",2,3,0,0,0,0,3,0,Streams,0.38,,311.8294767404334,0.3208036383758203
NGC7047,"{Streams: 2, No: 4, Plumes: 1, Spiral: 1}",4,2,0,1,0,0,1,0,Streams,0.25,,319.11505400298955,-0.8264091883829159
NGC7066,"{Tails: 2, Streams: 3, No: 1, Shells: 1, Disturbed: 1}",1,3,2,0,1,1,0,0,Streams,0.38,,321.5573525942711,14.182991670215578
NGC7070,"{Streams: 2, No: 2, Spiral: 2, Disturbed: 1, Tails: 1}",2,2,1,0,0,1,2,0,Streams,0.25,,322.60584731538194,-43.08695502854805
NGC7126,"{Streams: 6, No: 2, Spiral: 1}",2,6,0,0,0,0,1,0,Streams,0.67,,327.3256058355867,-60.60902120648338
NGC7177,"{Curiosities: 1, Streams: 2, No: 3, Spiral: 2}",3,2,0,0,0,0,2,1,Streams,0.25,,330.17168233087114,17.738017902864446
NGC7191,"{No: 3, Streams: 2, Spiral: 2, Tails: 1}",3,2,1,0,0,0,2,0,Streams,0.25,,331.7152062386458,-64.63449408540026
NGC7196_GROUP,"{Tails: 2, Streams: 2, No: 2, Shells: 2, Plumes: 1}",2,2,2,1,2,0,0,0,Streams,0.23,,331.47835835624096,-50.11938701817733
NGC7198,"{Streams: 4, No: 2, Shells: 2, Tails: 1}",2,4,1,0,2,0,0,0,Streams,0.45,,331.309343174324,-0.6482656159875848
NGC7288,"{Streams: 7, Shells: 2}",0,7,0,0,2,0,0,0,Streams,0.78,,337.0623775387843,-2.884442416615597
NGC7316,"{Shells: 1, Streams: 3, Tails: 1, Spiral: 2, No: 1}",1,3,1,0,1,0,2,0,Streams,0.38,,338.98463746554455,20.32216708862304
NGC7364,"{Tails: 1, Streams: 4, No: 1, Spiral: 2}",1,4,1,0,0,0,2,0,Streams,0.5,,341.1015008239745,-0.16203900665926546
NGC7469_GROUP,"{Tails: 3, Streams: 4, Plumes: 1}",0,4,3,1,0,0,0,0,Streams,0.5,,345.815152005144,8.873801639621727
NGC7476,"{No: 1, Tails: 3, Streams: 3, Plumes: 1}",1,3,3,1,0,0,0,0,Streams,0.38,,346.29951498797533,-43.09919017896799
NGC7506,"{Shells: 3, Streams: 5, Disturbed: 1}",0,5,0,0,3,1,0,0,Streams,0.56,,347.92068477697796,-2.1600488416880053
NGC7509_GROUP,"{Streams: 6, No: 3}",3,6,0,0,0,0,0,0,Streams,0.67,,348.089245474755,14.609376429464444
NGC7511_GROUP,"{Streams: 6, No: 2}",2,6,0,0,0,0,0,0,Streams,0.75,,348.1096544998799,13.726620714442735
NGC7515,"{Plumes: 1, Streams: 2, No: 2, Disturbed: 1, Spiral: 1, Tails: 1}",2,2,1,1,0,1,1,0,Streams,0.25,,348.20281103510786,12.679324061245781
NGC7531,"{Plumes: 1, Streams: 3, Tails: 1, Curiosities: 1, Spiral: 1, Shells: 2}",0,3,1,1,2,0,1,1,Streams,0.33,,348.7017779513682,-43.599799440000744
NGC7570,"{Spiral: 1, Streams: 4, Tails: 3}",0,4,3,0,0,0,1,0,Streams,0.5,,349.1861454429033,13.483018948022917
NGC7576,"{No: 3, Streams: 2, Shells: 1, Spiral: 1, Tails: 1}",3,2,1,0,1,0,1,0,Streams,0.25,,349.3447581117333,-4.727844150361341
NGC7643,"{Streams: 4, No: 2, Curiosities: 1, Tails: 2}",2,4,2,0,0,0,0,1,Streams,0.45,,350.70989804448243,11.988831862469292
NGC7660_GROUP,"{Curiosities: 1, Streams: 2, No: 4, Shells: 1}",4,2,0,0,1,0,0,1,Streams,0.25,,351.4527480471311,27.02982330001328
NGC7664,"{Tails: 2, Streams: 2, No: 2, Spiral: 2}",2,2,2,0,0,0,2,0,Streams,0.25,,351.66576641785537,25.080281401439134
NGC7676,"{Streams: 6, No: 1, Tails: 2}",1,6,2,0,0,0,0,0,Streams,0.67,,352.2570762498935,-59.71667835263567
NGC7679,"{Tails: 2, Streams: 4, No: 1, Shells: 2}",1,4,2,0,2,0,0,0,Streams,0.45,,352.19438697061753,3.511423982381781
NGC7683,"{Shells: 2, Streams: 3, No: 3}",3,3,0,0,2,0,0,0,Streams,0.37,,352.26593909901976,11.44518296844882
NGC7693_GROUP,"{Disturbed: 1, No: 3, Tails: 1, Plumes: 1, Streams: 1, Spiral: 1}",3,1,1,1,0,1,1,0,Streams,0.12,,353.2938144761248,-1.2919468136005454
NGC7702,"{Curiosities: 1, Streams: 2, No: 3, Spiral: 2}",3,2,0,0,0,0,2,1,Streams,0.25,,353.87038355236393,-56.01225971649286
NGC7705,"{No: 2, Streams: 3, Disturbed: 1, Tails: 1, Plumes: 1}",2,3,1,1,0,1,0,0,Streams,0.38,,353.76051164945045,4.8037518987888035
NGC7711,"{Streams: 7, Tails: 1}",0,7,1,0,0,0,0,0,Streams,0.88,,353.9140618308116,15.301980129443956
NGC7716,"{Tails: 1, Streams: 4, No: 2, Spiral: 1}",2,4,1,0,0,0,1,0,Streams,0.5,,354.1310829690385,0.29728099760675647
NGC7721,"{Streams: 4, No: 3, Spiral: 1}",3,4,0,0,0,0,1,0,Streams,0.5,,354.70289927053943,-6.51782520673833
NGC7722,"{Shells: 3, Streams: 5, No: 1}",1,5,0,0,3,0,0,0,Streams,0.56,,354.67147299538044,15.954516234110951
NGC7727,"{Streams: 7, Disturbed: 1}",0,7,0,0,0,1,0,0,Streams,0.88,,354.97419519092426,-12.292852329164472
NGC7732_GROUP,"{Streams: 4, No: 2, Spiral: 1, Tails: 2}",2,4,2,0,0,0,1,0,Streams,0.45,,355.391404804039,3.724993876111503
NGC7743,"{Shells: 1, Streams: 3, No: 1, Tails: 3}",1,3,3,0,1,0,0,0,Streams,0.38,,356.08816432224285,9.934182152829345
NGC7751_GROUP,"{Curiosities: 1, Streams: 2, No: 2, Spiral: 2, Tails: 1}",2,2,1,0,0,0,2,1,Streams,0.25,,356.74317456099436,6.861858940478516
NGC7771_GROUP,"{Shells: 3, Streams: 3, Disturbed: 2}",0,3,0,0,3,2,0,0,Streams,0.38,,357.85361648092555,20.11208014481396
NGC7782,"{Disturbed: 1, Streams: 4, No: 2, Spiral: 2}",2,4,0,0,0,1,2,0,Streams,0.45,,358.4745772404173,7.970595869838972
NGC7798,"{Curiosities: 1, Streams: 3, No: 3, Spiral: 1}",3,3,0,0,0,0,1,1,Streams,0.37,,359.85672768401116,20.74990953781115
NGC7810,"{Streams: 5, No: 2, Disturbed: 1}",2,5,0,0,0,1,0,0,Streams,0.62,,0.5798143466175444,12.97162593836155
PGC000004,"{Curiosities: 1, Streams: 3, No: 3, Tails: 1}",3,3,1,0,0,0,0,1,Streams,0.37,,0.014239617213165466,23.087554688867435
PGC000902,"{Streams: 8, Tails: 1}",0,8,1,0,0,0,0,0,Streams,0.89,*,3.3931714423312185,-5.093062757491452
PGC001527,"{Streams: 4, No: 2, Tails: 2}",2,4,2,0,0,0,0,0,Streams,0.5,,6.067493365937444,14.236849939008481
PGC001750,"{Shells: 2, No: 2, Spiral: 1, Streams: 2, Disturbed: 1}",2,2,0,0,2,1,1,0,Streams,0.25,,7.1108490138811815,5.004347716674034
PGC002029_GROUP,"{Tails: 2, Streams: 2, No: 2, Disturbed: 1, Shells: 1}",2,2,2,0,1,1,0,0,Streams,0.25,,8.488845327884672,7.268270591743624
PGC002169,"{No: 3, Streams: 2, Tails: 1, Spiral: 2}",3,2,1,0,0,0,2,0,Streams,0.25,,9.076687158629538,32.903122252399214
PGC002858_GROUP,"{Plumes: 1, No: 4, Streams: 2, Spiral: 1}",4,2,0,1,0,0,1,0,Streams,0.25,,12.214436288378952,-47.294044241027294
PGC003466,"{Plumes: 1, Streams: 2, No: 4, Disturbed: 1}",4,2,0,1,0,1,0,0,Streams,0.25,,14.505563650574937,30.70502396231406
PGC003613,"{Spiral: 3, Streams: 3, No: 1, Tails: 1}",1,3,1,0,0,0,3,0,Streams,0.38,,15.158597029287513,-7.980988479537811
PGC003735_GROUP,"{Plumes: 2, No: 4, Streams: 2}",4,2,0,2,0,0,0,0,Streams,0.25,,15.701102203028121,-6.4116898079204
PGC003741,"{Streams: 3, Shells: 3, No: 1, Disturbed: 1}",1,3,0,0,3,1,0,0,Streams,0.38,,15.718222588629969,-4.761937233965001
PGC004244,"{Shells: 2, Streams: 2, No: 2, Spiral: 1, Curiosities: 1}",2,2,0,0,2,0,1,1,Streams,0.25,,17.797250296892557,32.701815676533144
PGC004289,"{Streams: 7, No: 1}",1,7,0,0,0,0,0,0,Streams,0.88,,17.910085381206397,-3.344591835027052
PGC004352_GROUP,"{Streams: 2, No: 4, Disturbed: 1, Spiral: 1}",4,2,0,0,0,1,1,0,Streams,0.25,,18.146231860560295,-4.140122955465169
PGC004787_GROUP,"{Tails: 3, No: 1, Streams: 3, Plumes: 1}",1,3,3,1,0,0,0,0,Streams,0.38,,19.976070609804733,-34.24993746031757
PGC005097,"{Tails: 1, Streams: 4, No: 2, Curiosities: 1}",2,4,1,0,0,0,0,1,Streams,0.5,,20.9197034736103,-1.8300721968765146
PGC005236,"{Tails: 1, No: 3, Spiral: 2, Streams: 2}",3,2,1,0,0,0,2,0,Streams,0.25,,21.26111947276484,15.84878984037455
PGC005497,"{Tails: 3, Streams: 3, Disturbed: 1, Curiosities: 1}",0,3,3,0,0,1,0,1,Streams,0.38,,22.104596669001815,-52.63581248165414
PGC005571,"{Curiosities: 1, Streams: 2, No: 2, Plumes: 2, Shells: 1}",2,2,0,2,1,0,0,1,Streams,0.25,,22.416422368173226,-22.324676588410814
PGC005858,"{Tails: 2, Streams: 5, Plumes: 1}",0,5,2,1,0,0,0,0,Streams,0.62,,23.60497742284428,-15.819061821786564
PGC006198,"{No: 4, Tails: 1, Spiral: 1, Streams: 1, Shells: 1}",4,1,1,0,1,0,1,0,Streams,0.12,,25.129374996898132,-32.70148044699431
PGC006244,"{Streams: 3, No: 4, Disturbed: 1}",4,3,0,0,0,1,0,0,Streams,0.38,,25.39941150598272,-16.1473519108079
PGC006791,"{Streams: 6, No: 2, Tails: 1}",2,6,1,0,0,0,0,0,Streams,0.67,*,27.67314064422619,-3.938181856050395
PGC006839,"{Tails: 1, No: 3, Disturbed: 2, Streams: 2}",3,2,1,0,0,2,0,0,Streams,0.25,,27.795293017592137,-12.514322249383541
PGC006842,"{Shells: 1, Tails: 1, No: 3, Streams: 1, Disturbed: 1, Spiral: 1}",3,1,1,0,1,1,1,0,Streams,0.12,,27.80593069329794,-1.4091074436140252
PGC007070,"{Curiosities: 1, No: 4, Disturbed: 1, Streams: 1, Tails: 1}",4,1,1,0,0,1,0,1,Streams,0.12,,28.58996706530036,-2.6195551546751363
PGC007087,"{No: 4, Disturbed: 1, Spiral: 1, Tails: 1, Streams: 1}",4,1,1,0,0,1,1,0,Streams,0.12,,28.677091028280074,5.426150893534522
PGC007585,"{Shells: 1, Streams: 3, No: 3, Disturbed: 1}",3,3,0,0,1,1,0,0,Streams,0.37,,30.06450415864129,-6.09168506794609
PGC007586,"{Tails: 1, Streams: 3, No: 2, Shells: 1, Spiral: 1}",2,3,1,0,1,0,1,0,Streams,0.38,,30.066914682572033,32.059990259442344
PGC008358_GROUP,"{Plumes: 1, Streams: 3, No: 3, Tails: 1}",3,3,1,1,0,0,0,0,Streams,0.37,,32.78458706367825,-0.654788887866633
PGC008517,"{Streams: 3, No: 3, Shells: 1, Plumes: 1}",3,3,0,1,1,0,0,0,Streams,0.37,,33.349217743601194,-7.732122822312695
PGC008581,"{Streams: 5, No: 3, Tails: 1}",3,5,1,0,0,0,0,0,Streams,0.56,,33.60705464966087,-7.369025724559785
PGC008789,"{No: 3, Tails: 1, Streams: 3, Spiral: 1}",3,3,1,0,0,0,1,0,Streams,0.37,,34.55937121680527,-12.231823933420774
PGC009214,"{Disturbed: 1, No: 3, Spiral: 2, Streams: 2}",3,2,0,0,0,1,2,0,Streams,0.25,,36.41020496940604,23.000705595354592
PGC009279,"{Tails: 2, No: 3, Streams: 2, Spiral: 1}",3,2,2,0,0,0,1,0,Streams,0.25,,36.604432103645834,-15.225821795822636
PGC009427,"{Shells: 2, Streams: 2, No: 1, Tails: 1, Spiral: 2}",1,2,1,0,2,0,2,0,Streams,0.26,,37.17158128909997,-10.687887801420423
PGC009495,"{Disturbed: 1, Streams: 4, No: 2, Tails: 1}",2,4,1,0,0,1,0,0,Streams,0.5,,37.42323920681962,28.577132974094464
PGC009525,"{No: 3, Tails: 1, Streams: 1, Spiral: 1, Plumes: 1, Disturbed: 1}",3,1,1,1,0,1,1,0,Streams,0.12,,37.52899514306964,-10.45683050165256
PGC009861_GROUP,"{Tails: 3, Streams: 4, Spiral: 1}",0,4,3,0,0,0,1,0,Streams,0.5,,38.93580337697615,-13.654934313374065
PGC009979_GROUP,"{Plumes: 2, Streams: 3, No: 2, Tails: 1}",2,3,1,2,0,0,0,0,Streams,0.38,,39.50916429857173,-33.70440218859661
PGC010203,"{Shells: 2, Streams: 2, No: 2, Spiral: 1, Curiosities: 1}",2,2,0,0,2,0,1,1,Streams,0.25,,40.41211965073295,-12.359441558959439
PGC011744,"{Shells: 1, No: 3, Disturbed: 1, Streams: 2, Plumes: 1}",3,2,0,1,1,1,0,0,Streams,0.25,,47.07922132243632,-13.902972578741936
PGC011824,"{Curiosities: 1, No: 2, Streams: 3, Spiral: 2}",2,3,0,0,0,0,2,1,Streams,0.38,,47.46906870549325,-10.049640657131507
PGC011849,"{Tails: 2, No: 2, Plumes: 1, Streams: 3}",2,3,2,1,0,0,0,0,Streams,0.38,,47.56706768110551,-10.743356161618225
PGC011942,"{Shells: 3, Streams: 4, No: 1, Tails: 1}",1,4,1,0,3,0,0,0,Streams,0.45,,48.119893868808525,-35.58808891250935
PGC013005_GROUP,"{Shells: 2, Streams: 2, No: 2, Disturbed: 1, Spiral: 1}",2,2,0,0,2,1,1,0,Streams,0.25,,52.53964035341735,-5.521717329079814
PGC013177,"{Shells: 3, Streams: 3, No: 2}",2,3,0,0,3,0,0,0,Streams,0.38,,53.391123623626456,-33.57307350463478
PGC013229,"{Shells: 1, Streams: 4, No: 2, Tails: 1}",2,4,1,0,1,0,0,0,Streams,0.5,,53.63368743228259,-4.810678264237876
PGC013380,"{Streams: 4, No: 3, Disturbed: 1}",3,4,0,0,0,1,0,0,Streams,0.5,,54.462467044556995,-14.881654061802747
PGC013596,"{Tails: 2, Streams: 4, No: 1, Disturbed: 1}",1,4,2,0,0,1,0,0,Streams,0.5,,55.49899681911469,-9.609195341393226
PGC013830,"{Curiosities: 1, No: 4, Streams: 2, Tails: 1}",4,2,1,0,0,0,0,1,Streams,0.25,,56.7412417180642,-3.4615612371886253
PGC015662,"{Spiral: 2, Streams: 3, No: 1, Tails: 2}",1,3,2,0,0,0,2,0,Streams,0.38,,69.31947496453299,-44.51993278060091
PGC015808,"{Curiosities: 1, Streams: 2, No: 4, Plumes: 1}",4,2,0,1,0,0,0,1,Streams,0.25,,70.2429658163172,-8.711026522517564
PGC015814,"{Tails: 4, Streams: 4}",0,4,4,0,0,0,0,0,Streams,0.5,,70.35973525214516,-21.844154463758564
PGC015989,"{Curiosities: 1, Streams: 2, No: 4, Tails: 1}",4,2,1,0,0,0,0,1,Streams,0.25,,71.71349726004922,-6.241270571903936
PGC016261,"{Tails: 4, Streams: 4}",0,4,4,0,0,0,0,0,Streams,0.5,,73.3525119875878,-4.792686389346545
